0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.183908045977011325e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.903190319031903277e-01,1.845333333333333548e-01,1.035103510351035039e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.294537841000061418e-03,0.000000000000000000e+00,6.007208650380456514e-04,3.345959595959595821e-03,1.000000000000000000e+00
1.459999999999999909e-01,0.000000000000000000e+00,6.602475928473178213e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000050e-02,1.358543417366946671e-01,0.000000000000000000e+00,1.296000000000000207e-01,2.187218721872187244e-01,8.807339449541283505e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.502555576082270986e-02,4.064634349491921123e-02,7.709251101321585968e-03,1.502525252525252486e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.870748299319727886e-02,3.163686382393398472e-02,0.000000000000000000e+00,6.653992395437262342e-02,4.214559386973180249e-02,5.500000000000000548e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.005333333333333412e-01,1.161116111611161100e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.836751031467453971e-03,1.782442112277194887e-02,6.307569082899479665e-03,3.207070707070706905e-02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.280000000000000027e-01,4.329432943294329039e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.501802162595114020e-03,4.482323232323231696e-03,1.000000000000000000e+00
3.800000000000000600e-02,6.462585034013605678e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000001288e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.880000000000000338e-01,2.079207920792079112e-01,0.000000000000000000e+00,3.039999999999999994e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.036209126177720069e-03,0.000000000000000000e+00,5.506607929515418796e-03,1.710858585858585773e-02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.470747074707470570e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.984637542006721350e-02,2.460984393757502733e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.201441730076091303e-03,7.638888888888888638e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.004805766920304343e-04,1.452020202020202046e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.004805766920304343e-04,1.957070707070707096e-03,0.000000000000000000e+00
6.500000000000000222e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.805333333333333568e-01,4.140414041404140155e-01,0.000000000000000000e+00,1.048000000000000043e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.512469979678551291e-02,1.132766949858404412e-02,4.205046055266319777e-03,1.035353535353535255e-02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.538666666666666849e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.811774128954746724e-03,6.249999999999999480e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.552000000000000157e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.681818181818181542e-04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.689390302448392334e-02,1.266506602641056245e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.702042450941129454e-03,2.569444444444444337e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.004805766920304343e-04,1.641414141414141359e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.225000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.717333333333333489e-01,5.805580558055806195e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.313131313131313126e-05,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.130666666666666764e-01,1.908190819081908296e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.208650380456547817e-03,1.003787878787878660e-02,0.000000000000000000e+00
1.600000000000000033e-02,4.081632653061224164e-02,0.000000000000000000e+00,1.440144014401440083e-02,0.000000000000000000e+00,3.065134099616858426e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.520352035203520857e-02,1.264000000000000123e-01,1.098109810981098139e-01,8.990825688073393607e-02,9.119999999999998941e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.601761192191637262e-02,4.247876061969016459e-02,8.309971966359632270e-03,4.494949494949494750e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.785714285714285754e-01,7.152682255845943526e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.250000000000000500e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.402666666666666784e-01,0.000000000000000000e+00,1.926605504587155793e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.959911324588953896e-03,0.000000000000000000e+00,4.205046055266319777e-03,7.512626262626262430e-03,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.866666666666666752e-01,3.150315031503150287e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.084457771114442776e-01,2.002402883460152171e-04,1.073232323232323204e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.500450045004500410e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.800768122899664453e-02,3.001200480192076775e-02,2.309255496028080230e-03,0.000000000000000000e+00,5.006007208650380428e-04,5.555555555555554900e-03,0.000000000000000000e+00
4.200000000000000261e-02,7.142857142857142461e-02,5.777166437414030936e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.479999999999999954e-02,3.780378037803780455e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.757743703430013953e-03,0.000000000000000000e+00,7.308770524629555967e-03,3.106060606060605939e-02,1.000000000000000000e+00
1.050000000000000100e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000810e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.573003263747768402e-03,0.000000000000000000e+00,6.007208650380456514e-04,1.325757575757575838e-03,0.000000000000000000e+00
4.200000000000000261e-02,2.380952380952381167e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.921568627450981032e-02,0.000000000000000000e+00,7.466666666666667458e-03,1.260126012601260267e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.497839654344695348e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.601922306768121737e-03,2.095959595959595925e-02,0.000000000000000000e+00
