8.100000000000001643e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134453781512605175e-01,0.000000000000000000e+00,1.743999999999999995e-01,7.290729072907291275e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.005419052897345955e-03,0.000000000000000000e+00,8.510212254705646837e-03,1.186868686868686878e-02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.568891022563610127e-02,6.962785114045617896e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.007208650380456514e-04,1.893939393939393992e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.387238723872387169e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.083533365338454402e-01,1.302521008403361158e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.001201441730075869e-03,4.229797979797979279e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.402666666666666784e-01,1.575157515751575144e-01,1.596330275229357609e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.202968163064228047e-01,0.000000000000000000e+00,6.908289947937525100e-03,1.224747474747474654e-02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.365333333333333399e-01,1.530153015301529973e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.587720918775786347e-03,0.000000000000000000e+00,1.001201441730076086e-04,1.578282828282828254e-03,0.000000000000000000e+00
1.799999999999999864e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.946666666666667156e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.004805766920304343e-04,4.987373737373736529e-03,0.000000000000000000e+00
1.000000000000000056e-01,4.251700680272108707e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.578544061302682322e-02,1.250000000000000069e-02,0.000000000000000000e+00,1.375137513751375218e-01,1.338666666666666616e-01,1.575157515751575144e-01,4.587155963302751854e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.293183077775725146e-03,0.000000000000000000e+00,6.007208650380456514e-04,7.386363636363636222e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.597333333333333716e-01,7.290729072907291275e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.003604325190228257e-04,1.704545454545454680e-03,0.000000000000000000e+00
4.500000000000000527e-02,7.653061224489796088e-02,6.189821182943604921e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000100e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.216885276186957455e-03,0.000000000000000000e+00,4.405286343612335211e-03,2.771464646464646270e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.751700680272108845e-01,0.000000000000000000e+00,1.863186318631863125e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.001201441730075869e-03,3.977272727272726863e-03,0.000000000000000000e+00
1.290000000000000036e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.450000000000000178e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.381333333333333302e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.881950859043044127e-02,0.000000000000000000e+00,2.302763315979174889e-03,8.333333333333333218e-03,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.578666666666666829e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.160785762670115025e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.020202020202020200e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.022008253094910724e-01,1.323132313231323021e-01,2.794676806083650211e-01,5.632183908045976795e-01,0.000000000000000000e+00,4.117647058823529216e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.646264626462646041e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.052281544430074503e-03,2.448775612193903467e-02,2.803364036844212953e-02,1.799242424242424032e-02,1.000000000000000000e+00
8.600000000000000699e-02,0.000000000000000000e+00,1.182943603851444453e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.892189218921892235e-01,4.586666666666666670e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.265533899716808824e-02,3.003604325190228040e-03,6.818181818181817851e-03,1.000000000000000000e+00
