1.000000000000000000e+00,0.000000000000000000e+00,6.185699999999999532e-01,1.084999999999999992e-01,7.069400000000000128e-01,-6.934999999999999498e-02,7.035799999999999832e-01,1.677999999999999978e-02,7.427300000000000013e-01,2.239999999999999804e-03,7.102899999999999769e-01,1.577199999999999991e-01,7.158800000000000718e-01,-2.239999999999999804e-03,7.975399999999999157e-01,6.600000000000000311e-02,8.366899999999999338e-01,-1.655500000000000027e-01,6.867999999999999661e-01,-9.059999999999999998e-02,6.252800000000000580e-01,-1.341999999999999964e-02,6.096199999999999397e-01,1.174499999999999988e-01,7.125299999999999967e-01,-9.507999999999999785e-02,6.984500000000000153e-01,-1.673000000000000181e-02,6.331100000000000616e-01,4.809999999999999692e-02,7.885900000000000132e-01,-5.145000000000000268e-02,6.521299999999999875e-01,-4.698000000000000093e-02,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.070000000000000201e-02,1.000000000000000000e+00,1.082700000000000051e-01,1.000000000000000000e+00,1.949799999999999867e-01,1.000000000000000000e+00,2.845300000000000051e-01,1.000000000000000000e+00,3.482600000000000140e-01,1.000000000000000000e+00,3.826100000000000056e-01,9.457499999999999796e-01,4.288100000000000245e-01,8.912600000000000522e-01,5.039100000000000801e-01,7.590600000000000680e-01,5.880100000000000326e-01,8.064399999999999347e-01,5.996199999999999308e-01,7.957800000000000429e-01,6.275800000000000267e-01,6.664299999999999669e-01,6.394199999999999884e-01,5.941699999999999759e-01,6.943500000000000227e-01,4.953800000000000425e-01,7.268399999999999306e-01,4.702699999999999658e-01,7.168899999999999162e-01,3.338099999999999956e-01,7.524300000000000432e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,7.937800000000000411e-01,2.949199999999999600e-01,6.406399999999999872e-01,5.231200000000000294e-01,4.131899999999999462e-01,6.815799999999999637e-01,1.417700000000000071e-01,8.354799999999998894e-01,-1.683099999999999874e-01,7.877199999999999758e-01,-4.291100000000000469e-01,7.232800000000000340e-01,-5.716499999999999915e-01,4.147100000000000231e-01,-7.543600000000000305e-01,1.675500000000000045e-01,-6.997700000000000031e-01,-9.856000000000000871e-02,-5.769499999999999629e-01,-2.350300000000000167e-01,-4.063700000000000090e-01,-3.828699999999999881e-01,-1.743699999999999972e-01,-5.253999999999999782e-01,1.523000000000000048e-02,-4.870700000000000029e-01,1.902999999999999969e-01,-3.805899999999999839e-01,3.100800000000000223e-01,-2.319900000000000018e-01,3.457199999999999718e-01,-8.036000000000000087e-02,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.149000000000000105e-02,9.936299999999999022e-01,1.012300000000000005e-01,9.614200000000000523e-01,1.475599999999999967e-01,9.551299999999999235e-01,-2.649599999999999733e-01,6.602600000000000691e-01,5.470099999999999962e-01,8.042600000000000859e-01,2.528299999999999992e-01,7.378100000000000769e-01,2.737999999999999878e-01,6.677499999999999547e-01,2.871400000000000063e-01,5.961499999999999577e-01,2.930400000000000227e-01,5.249399999999999622e-01,2.919999999999999818e-01,4.558200000000000029e-01,2.847600000000000131e-01,3.902300000000000213e-01,2.722600000000000020e-01,3.292999999999999816e-01,2.555300000000000349e-01,2.738099999999999978e-01,2.356800000000000284e-01,2.242699999999999694e-01,2.137800000000000256e-01,1.808599999999999930e-01,1.908299999999999996e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.783799999999999941e-01,6.486499999999999488e-01,2.973000000000000087e-01,6.486499999999999488e-01,-2.432400000000000118e-01,8.648600000000000732e-01,1.891899999999999971e-01,1.000000000000000000e+00,-2.702699999999999547e-01,5.135100000000000220e-01,0.000000000000000000e+00,6.216199999999999504e-01,-5.405000000000000082e-02,3.243199999999999972e-01,-2.162199999999999955e-01,7.183300000000000241e-01,-1.766599999999999837e-01,6.216199999999999504e-01,5.405000000000000082e-02,7.567599999999999882e-01,1.351400000000000101e-01,3.513499999999999956e-01,-2.973000000000000087e-01,6.103100000000000191e-01,-2.216300000000000214e-01,5.847799999999999665e-01,-2.302699999999999747e-01,7.297299999999999898e-01,-5.945899999999999519e-01,5.135100000000000220e-01,-2.432400000000000118e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,8.668899999999999384e-01,3.594999999999999862e-01,7.201400000000000023e-01,6.666699999999999848e-01,3.720100000000000073e-01,8.304899999999999505e-01,8.646000000000000907e-02,8.589299999999999713e-01,-2.411800000000000055e-01,8.612100000000000311e-01,-5.176300000000000345e-01,6.757699999999999818e-01,-6.871399999999999730e-01,4.152399999999999425e-01,-7.701899999999999302e-01,9.897999999999999854e-02,-6.939699999999999758e-01,-1.365200000000000025e-01,-4.948800000000000421e-01,-4.220700000000000007e-01,-3.253699999999999926e-01,-5.767899999999999139e-01,-2.843999999999999653e-02,-5.995399999999999618e-01,1.535999999999999865e-01,-5.312700000000000200e-01,3.230899999999999883e-01,-3.708800000000000430e-01,4.618899999999999673e-01,-1.968099999999999850e-01,4.095599999999999796e-01,1.820000000000000090e-02,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.709000000000000102e-02,9.621499999999999497e-01,-3.141999999999999654e-02,1.000000000000000000e+00,-3.436000000000000165e-02,1.000000000000000000e+00,-5.071000000000000507e-02,9.902600000000000291e-01,-7.092000000000001081e-02,9.917299999999998894e-01,-9.002000000000000279e-02,1.000000000000000000e+00,-1.572699999999999931e-01,1.000000000000000000e+00,-1.425700000000000023e-01,9.830999999999999739e-01,-1.181299999999999989e-01,1.000000000000000000e+00,-1.851900000000000213e-01,1.000000000000000000e+00,-1.927200000000000024e-01,9.897100000000000897e-01,-2.208300000000000263e-01,9.648999999999999799e-01,-2.024299999999999988e-01,9.459899999999999975e-01,-1.712299999999999933e-01,9.643599999999999950e-01,-2.256099999999999772e-01,8.701100000000000501e-01,-2.329600000000000004e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.570400000000000018e-01,-1.209500000000000020e-01,6.331799999999999651e-01,-1.269000000000000128e-01,9.636500000000000066e-01,-1.824199999999999988e-01,9.702600000000000113e-01,8.459999999999999465e-02,9.200299999999999034e-01,-1.123999999999999999e-02,8.354299999999998949e-01,-2.471900000000000208e-01,1.000000000000000000e+00,-3.139500000000000068e-01,9.927299999999998903e-01,-2.121599999999999875e-01,9.867799999999998795e-01,-2.101800000000000057e-01,1.000000000000000000e+00,-2.716500000000000026e-01,9.312600000000000877e-01,-3.945800000000000418e-01,1.000000000000000000e+00,-1.923300000000000010e-01,8.879299999999998860e-01,-3.156499999999999861e-01,8.142800000000000038e-01,-2.372800000000000187e-01,8.909500000000000197e-01,-3.185699999999999643e-01,6.953099999999999836e-01,-4.157300000000000439e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-01,3.332999999999999852e-02,6.333300000000000596e-01,6.667000000000000703e-02,6.999999999999999556e-01,6.667000000000000703e-02,6.999999999999999556e-01,0.000000000000000000e+00,6.333300000000000596e-01,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,7.333300000000000374e-01,0.000000000000000000e+00,6.999999999999999556e-01,1.000000000000000056e-01,6.666699999999999848e-01,1.000000000000000056e-01,7.333300000000000374e-01,-3.332999999999999852e-02,7.666699999999999626e-01,0.000000000000000000e+00,6.333300000000000596e-01,1.333300000000000041e-01,6.593200000000000172e-01,1.016799999999999926e-01,5.999999999999999778e-01,1.333300000000000041e-01,5.999999999999999778e-01,1.666700000000000126e-01,6.333300000000000596e-01,1.666700000000000126e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.339499999999999913e-01,9.140399999999999636e-01,5.201299999999999812e-01,7.802000000000000046e-01,7.214399999999999702e-01,4.766000000000000236e-01,8.422200000000000797e-01,2.763900000000000245e-01,9.173000000000000043e-01,9.467000000000000415e-02,8.824799999999999311e-01,-2.197999999999999954e-01,9.140399999999999636e-01,-3.416800000000000392e-01,7.551700000000000079e-01,-5.135999999999999455e-01,6.452700000000000102e-01,-6.452700000000000102e-01,4.461399999999999810e-01,-7.410200000000000120e-01,2.916199999999999903e-01,-7.083800000000000097e-01,3.591000000000000442e-02,-7.173100000000000032e-01,-1.194299999999999945e-01,-6.496199999999999752e-01,-2.818300000000000249e-01,-5.125100000000000211e-01,-4.450500000000000012e-01,-3.743199999999999861e-01,-5.331899999999999418e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,7.984700000000000131e-01,3.826499999999999901e-01,8.080399999999999805e-01,-1.696400000000000130e-01,1.000000000000000000e+00,-7.653000000000000080e-02,9.815099999999999936e-01,-7.397999999999999021e-02,7.021699999999999608e-01,2.066300000000000081e-01,9.974499999999999478e-01,2.104999999999999927e-02,9.821400000000000130e-01,2.486999999999999975e-02,1.000000000000000000e+00,-1.307400000000000229e-01,9.566299999999999804e-01,7.717000000000000248e-02,1.000000000000000000e+00,1.910000000000000239e-03,9.030600000000000849e-01,3.080400000000000360e-01,1.000000000000000000e+00,-1.454099999999999837e-01,1.000000000000000000e+00,-3.939999999999999926e-03,7.563800000000000523e-01,7.907999999999999752e-02,1.000000000000000000e+00,-1.875000000000000000e-01,1.000000000000000000e+00,-5.739999999999999963e-02,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.124999999999999556e-01,6.250000000000000000e-01,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000139e-02,3.125000000000000000e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.125000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-9.437499999999999778e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.635500000000000176e-01,-7.198000000000000231e-02,1.000000000000000000e+00,-1.433299999999999852e-01,1.000000000000000000e+00,-2.131300000000000139e-01,1.000000000000000000e+00,-3.617400000000000060e-01,9.256999999999999673e-01,-4.356899999999999662e-01,9.451000000000000512e-01,-4.066800000000000415e-01,9.039200000000000568e-01,-4.638100000000000556e-01,9.830499999999999794e-01,-3.525699999999999945e-01,8.453700000000000658e-01,-6.602000000000000091e-01,7.534600000000000186e-01,-6.058899999999999286e-01,6.963699999999999335e-01,-6.422499999999999876e-01,8.510600000000000387e-01,-6.543999999999999817e-01,5.757700000000000040e-01,-6.971199999999999619e-01,2.543500000000000205e-01,-6.391899999999999249e-01,4.511399999999999855e-01,-7.277899999999999370e-01,3.889500000000000179e-01,-7.341999999999999638e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,3.869599999999999707e-01,1.043499999999999983e-01,4.913000000000000145e-01,6.522000000000000020e-02,4.695699999999999874e-01,-3.912999999999999812e-02,3.565200000000000036e-01,-1.260900000000000076e-01,4.565199999999999814e-01,4.783000000000000446e-02,5.043499999999999650e-01,2.608999999999999861e-02,3.565200000000000036e-01,1.956499999999999906e-01,4.217399999999999483e-01,1.478299999999999892e-01,4.217399999999999483e-01,-2.608999999999999861e-02,3.217400000000000260e-01,-1.130400000000000155e-01,4.739100000000000534e-01,-8.699999999999999400e-03,4.178899999999999837e-01,6.907999999999998864e-02,3.869599999999999707e-01,3.912999999999999812e-02,3.521699999999999831e-01,1.478299999999999892e-01,4.478300000000000058e-01,1.739099999999999813e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.528999999999999498e-02,1.000000000000000000e+00,1.828100000000000003e-01,1.000000000000000000e+00,2.696800000000000308e-01,1.000000000000000000e+00,2.506800000000000139e-01,1.000000000000000000e+00,2.877800000000000358e-01,1.000000000000000000e+00,3.864299999999999957e-01,1.000000000000000000e+00,3.167400000000000215e-01,1.000000000000000000e+00,6.570099999999999829e-01,1.000000000000000000e+00,5.384600000000000497e-01,1.000000000000000000e+00,6.126699999999999369e-01,1.000000000000000000e+00,5.945699999999999319e-01,8.959299999999998931e-01,6.832600000000000895e-01,8.950200000000000378e-01,7.137399999999999300e-01,8.561100000000000376e-01,6.714899999999999203e-01,7.438899999999999402e-01,8.561100000000000376e-01,7.149300000000000654e-01,7.583699999999999886e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.364999999999999936e-02,1.000000000000000000e+00,4.850000000000000144e-03,1.000000000000000000e+00,-1.206200000000000050e-01,8.896500000000000519e-01,1.197999999999999933e-02,7.308200000000000252e-01,5.346000000000000058e-02,8.544299999999999118e-01,8.269999999999999574e-03,5.459100000000000064e-01,2.990000000000000036e-03,8.377499999999999947e-01,-1.364400000000000057e-01,7.553499999999999659e-01,-8.540000000000000369e-02,7.088700000000000001e-01,-2.750199999999999867e-01,4.338500000000000134e-01,-1.206200000000000050e-01,5.752800000000000136e-01,-4.022000000000000020e-01,5.898399999999999199e-01,-2.214500000000000079e-01,4.309999999999999942e-01,-1.736499999999999988e-01,6.043600000000000083e-01,-2.417999999999999872e-01,5.604500000000000037e-01,-3.823799999999999977e-01,0.000000000000000000e+00
