1.281336147,1.392461788,-1.107865145,1.586931661,-0.718925399,0.670145119,1.448024609,-0.135515782,0.78127076,-1.163427965,-1.163427965,-0.496674117,0.00339127,0.642363708,1.614713071,1.614713071,8
1.059084864,1.614713071,-0.663362579,1.55915025,0.503456656,0.670145119,1.614713071,-0.357767065,0.00339127,-1.163427965,-1.163427965,-0.524455527,0.00339127,0.531238067,0.392331015,1.55915025,8
-1.163427965,1.448024609,-0.913395272,0.420112425,-0.607799758,-0.635581168,-0.968958093,-1.163427965,-0.607799758,-0.163297192,0.78127076,0.725707939,1.614713071,1.614713071,-0.663362579,1.392461788,8
1.475806019,1.114647684,0.80905217,1.614713071,-0.413329886,0.975740633,0.975740633,0.864614991,1.614713071,1.059084864,1.420243198,0.00339127,0.392331015,-0.802269631,-1.163427965,-1.163427965,9
0.725707939,1.614713071,-0.996739503,1.281336147,0.142298322,0.920177812,1.253554736,1.114647684,1.197991916,0.392331015,1.614713071,-0.357767065,0.920177812,-0.996739503,-1.163427965,-1.163427965,9
0.78127076,1.614713071,1.614713071,1.53136884,0.78127076,1.086866274,0.086735501,0.642363708,-0.329985654,0.197861142,-0.607799758,-0.246641423,-1.163427965,-0.718925399,-1.163427965,-1.163427965,1
-0.052171551,1.614713071,-1.163427965,1.086866274,-0.74670681,0.447893836,1.614713071,0.420112425,0.142298322,1.253554736,0.225642553,1.281336147,-0.052171551,0.00339127,-0.163297192,-1.163427965,4
-1.080083734,0.80905217,-1.163427965,1.475806019,0.086735501,1.614713071,1.614713071,1.586931661,1.031303453,1.003522043,0.170079732,0.308986784,-0.302204244,-0.496674117,0.336768194,-1.163427965,7
1.031303453,1.253554736,1.55915025,1.086866274,0.80905217,1.614713071,0.836833581,0.864614991,1.614713071,0.670145119,1.364680378,-0.580018348,0.170079732,-1.163427965,-1.163427965,-0.802269631,9
1.392461788,1.475806019,-0.329985654,1.614713071,-0.218860013,0.725707939,1.253554736,1.309117557,1.170210505,1.003522043,1.614713071,-0.191078603,0.614582298,-1.163427965,-1.163427965,-0.635581168,9
0.447893836,0.614582298,1.614713071,1.50358743,-0.413329886,1.614713071,-1.163427965,0.586800888,1.031303453,0.642363708,1.364680378,0.836833581,0.170079732,-0.163297192,-0.885613862,-1.163427965,9
-0.218860013,1.309117557,-1.080083734,0.78127076,-1.135646555,-0.468892706,0.197861142,-1.163427965,1.614713071,-0.524455527,1.614713071,0.697926529,0.392331015,1.586931661,-1.163427965,1.614713071,0
-1.163427965,1.336898967,0.114516911,1.614713071,1.281336147,1.392461788,1.031303453,0.75348935,0.503456656,0.170079732,-0.079952961,-0.413329886,0.142298322,-0.996739503,1.614713071,-1.163427965,2
-0.607799758,0.80905217,-1.163427965,-0.357767065,-0.302204244,-1.163427965,1.003522043,-0.830051041,1.614713071,0.253423963,1.170210505,1.420243198,-0.135515782,1.614713071,-0.941176682,0.670145119,0
1.614713071,1.614713071,0.697926529,1.55915025,-0.02439014,1.059084864,0.058954091,0.225642553,1.003522043,0.00339127,0.725707939,-0.718925399,-0.191078603,-1.107865145,-1.163427965,-1.163427965,5
1.364680378,0.75348935,0.170079732,0.420112425,-0.913395272,1.031303453,0.503456656,1.614713071,1.614713071,0.920177812,1.475806019,-0.052171551,0.614582298,-0.941176682,-1.163427965,-1.163427965,9
-0.329985654,0.892396402,0.364549605,1.614713071,1.309117557,1.253554736,0.670145119,0.392331015,1.614713071,-0.107734372,1.392461788,-0.941176682,-0.02439014,-1.163427965,-1.163427965,-0.607799758,3
-1.024520913,0.642363708,-1.163427965,1.309117557,-0.135515782,1.614713071,1.281336147,1.53136884,1.614713071,1.031303453,0.80905217,0.308986784,0.170079732,-0.441111296,0.475675246,-1.163427965,7
0.00339127,1.420243198,-0.635581168,1.281336147,-1.163427965,0.00339127,-0.496674117,-1.163427965,1.142429095,-0.857832451,1.614713071,0.392331015,0.920177812,1.614713071,-0.691143989,1.53136884,0
-1.052302324,1.614713071,-1.163427965,0.836833581,-0.74670681,0.058954091,1.031303453,0.225642553,1.614713071,0.947959222,1.336898967,0.253423963,1.142429095,-0.552236937,1.197991916,-1.163427965,4
1.614713071,1.614713071,1.031303453,1.059084864,0.336768194,0.475675246,-0.274422834,-0.107734372,-0.580018348,-0.718925399,0.225642553,-1.163427965,1.031303453,-0.718925399,-1.163427965,-0.718925399,6
-1.163427965,0.947959222,-0.329985654,0.170079732,0.308986784,-0.913395272,-0.857832451,-1.163427965,0.142298322,-0.218860013,1.53136884,0.670145119,1.614713071,1.614713071,-0.107734372,1.197991916,8
-1.163427965,1.420243198,-0.052171551,1.614713071,0.420112425,0.531238067,0.253423963,-0.691143989,-0.191078603,-1.163427965,-0.830051041,-0.135515782,0.336768194,0.170079732,1.614713071,0.197861142,7
1.614713071,1.614713071,0.864614991,1.475806019,-0.052171551,0.75348935,-0.77448822,-0.079952961,-1.107865145,-1.107865145,-0.079952961,-1.163427965,-0.135515782,-0.357767065,-1.163427965,-0.77448822,6
